2018-02-16,Warm Up: A Florida Affair 2018,Carleton College,Illinois State,13,9
2018-02-16,Warm Up: A Florida Affair 2018,Carleton College,Connecticut,13,6
2018-02-16,Warm Up: A Florida Affair 2018,Carleton College,Central Florida,13,1
2018-02-17,Warm Up: A Florida Affair 2018,Carleton College,Cincinnati,13,9
2018-02-17,Warm Up: A Florida Affair 2018,Carleton College,Texas,13,11
2018-02-17,Warm Up: A Florida Affair 2018,Carleton College,Florida,15,7
2018-02-18,Warm Up: A Florida Affair 2018,Carleton College,Minnesota,15,10
2018-03-03,Stanford Invite 2018,Carleton College,Oregon State,13,6
2018-03-04,Stanford Invite 2018,Carleton College,Wisconsin,13,6
2018-03-04,Stanford Invite 2018,Carleton College,Washington,13,10
2018-03-04,Stanford Invite 2018,Carleton College,North Carolina,8,13
2018-03-31,Easterns 2018,Carleton College,Pittsburgh,15,10
2018-03-31,Easterns 2018,Carleton College,Central Florida,15,10
2018-03-31,Easterns 2018,Carleton College,North Carolina-Wilmington,15,5
2018-04-01,Easterns 2018,Carleton College,Wisconsin,15,9
2018-04-01,Easterns 2018,Carleton College,Massachusetts,15,8
2018-04-21,Northwoods D-I College Men's CC,Carleton College,Minnesota[B],13,3
2018-04-21,Northwoods D-I College Men's CC,Carleton College,Minnesota,13,11
2018-04-21,Northwoods D-I College Men's CC,Carleton College,Minnesota-Duluth,13,2
2018-04-21,Northwoods D-I College Men's CC,Carleton College,North Dakota State,13,3
2018-04-22,Northwoods D-I College Men's CC,Carleton College,Minnesota State-Mankato,13,1
2018-04-22,Northwoods D-I College Men's CC,Carleton College,Minnesota,15,8
2018-04-28,North Central D-I College Men's Regionals,Carleton College,Wisconsin-Milwaukee,13,4
2018-04-28,North Central D-I College Men's Regionals,Carleton College,Wisconsin,13,5
2018-04-28,North Central D-I College Men's Regionals,Carleton College,Minnesota-Duluth,13,1
2018-04-28,North Central D-I College Men's Regionals,Carleton College,Minnesota State-Mankato,13,1
2018-04-29,North Central D-I College Men's Regionals,Carleton College,Nebraska,13,2
2018-04-29,North Central D-I College Men's Regionals,Carleton College,Iowa,15,4
2018-04-29,North Central D-I College Men's Regionals,Carleton College,Wisconsin,15,6
2018-05-25,D-I College Championships,Carleton College,Massachusetts,15,6
2018-05-25,D-I College Championships,Carleton College,Northwestern,15,8
2018-05-26,D-I College Championships,Carleton College,Stanford,12,10
2018-05-27,D-I College Championships,Carleton College,Georgia,15,4
2018-05-27,D-I College Championships,Carleton College,Pittsburgh,11,15
2018-01-21,Carolina Kickoff 2018 (NC Ultimate),North Carolina,North Carolina State,13,11
2018-01-21,Carolina Kickoff 2018 (NC Ultimate),North Carolina,Penn State,13,6
2018-01-21,Carolina Kickoff 2018 (NC Ultimate),North Carolina,North Carolina-Wilmington,n/,/a
2018-02-03,Queen City Tune Up 2018 College Open,North Carolina,North Carolina State,10,5
2018-02-03,Queen City Tune Up 2018 College Open,North Carolina,Tufts,11,5
2018-02-03,Queen City Tune Up 2018 College Open,North Carolina,Vermont,11,6
2018-02-04,Queen City Tune Up 2018 College Open,North Carolina,North Carolina-Wilmington,n/,/a
2018-03-03,Stanford Invite 2018,North Carolina,Pittsburgh,13,8
2018-03-04,Stanford Invite 2018,North Carolina,Oregon,15,14
2018-03-20,Atlantic Coast Showcase (ACS) NCSU vs UNC,North Carolina,North Carolina State,13,9
2018-03-31,Easterns 2018,North Carolina,Wisconsin,15,7
2018-04-01,Easterns 2018,North Carolina,Pittsburgh,12,13
2018-04-01,Easterns 2018,North Carolina,Wisconsin,11,5
2018-04-14,Carolina D-I College Men's CC,North Carolina,North Carolina-Wilmington,11,8
2018-04-14,Carolina D-I College Men's CC,North Carolina,Western Carolina,13,2
2018-04-15,Carolina D-I College Men's CC,North Carolina,North Carolina State,12,5
2018-04-15,Carolina D-I College Men's CC,North Carolina,North Carolina-Wilmington,12,11
2018-04-28,Atlantic Coast D-I College Men's Regionals,North Carolina,William & Mary,15,4
2018-05-26,D-I College Championships,North Carolina,Texas,15,8
2018-05-26,D-I College Championships,North Carolina,William & Mary,11,13
2018-05-27,D-I College Championships,North Carolina,Washington,15,11
2018-05-27,D-I College Championships,North Carolina,Oregon,14,13
2018-05-28,D-I College Championships,North Carolina,Pittsburgh,14,10
2018-02-17,Presidents' Day Invitational Powered by Savage 2018,Oregon,Santa Clara,13,8
2018-02-17,Presidents' Day Invitational Powered by Savage 2018,Oregon,UCLA,13,10
2018-02-18,Presidents' Day Invitational Powered by Savage 2018,Oregon,Utah,13,8
2018-02-18,Presidents' Day Invitational Powered by Savage 2018,Oregon,Western Washington,12,7
2018-03-03,Stanford Invite 2018,Oregon,Wisconsin,13,9
2018-03-03,Stanford Invite 2018,Oregon,Tufts,13,6
2018-03-04,Stanford Invite 2018,Oregon,Washington,13,11
2018-03-23,NW Challenge 2018,Oregon,Washington,13,15
2018-03-24,NW Challenge 2018,Oregon,Oregon State,13,6
2018-03-24,NW Challenge 2018,Oregon,Stanford,13,7
2018-03-25,NW Challenge 2018,Oregon,Stanford,15,10
2018-04-14,Cascadia D-I College Men's CC,Oregon,Western Washington,12,10
2018-04-14,Cascadia D-I College Men's CC,Oregon,Portland State,13,1
2018-04-14,Cascadia D-I College Men's CC,Oregon,Oregon State,13,8
2018-04-14,Cascadia D-I College Men's CC,Oregon,Western Washington[B],13,3
2018-04-15,Cascadia D-I College Men's CC,Oregon,Victoria,15,12
2018-04-15,Cascadia D-I College Men's CC,Oregon,Western Washington,13,5
2018-04-28,Northwest D-I College Men's Regionals,Oregon,Washington,10,13
2018-04-28,Northwest D-I College Men's Regionals,Oregon,Oregon State,13,8
2018-04-29,Northwest D-I College Men's Regionals,Oregon,Washington,15,10
2018-05-26,D-I College Championships,Oregon,Wisconsin,15,8
2018-02-03,Queen City Tune Up 2018 College Open,Pittsburgh,Virginia Tech,10,8
2018-02-04,Queen City Tune Up 2018 College Open,Pittsburgh,Tufts,6,4
2018-03-04,Stanford Invite 2018,Pittsburgh,Washington,10,13
2018-04-14,West Penn D-I College Men's CC,Pittsburgh,West Virginia,13,2
2018-04-28,Ohio Valley D-I College Men's Regionals,Pittsburgh,Pittsburgh[B],15,8
2018-04-29,Ohio Valley D-I College Men's Regionals,Pittsburgh,Villanova,15,7
2018-05-25,D-I College Championships,Pittsburgh,Victoria,14,8
2018-05-26,D-I College Championships,Pittsburgh,Washington,15,11
2018-05-27,D-I College Championships,Pittsburgh,Wisconsin,15,8
2018-02-16,Warm Up: A Florida Affair 2018,Brown,LSU,13,7
2018-02-16,Warm Up: A Florida Affair 2018,Brown,Carleton College,12,11
2018-02-16,Warm Up: A Florida Affair 2018,Brown,Texas,11,7
2018-02-16,Warm Up: A Florida Affair 2018,Brown,Illinois State,12,10
2018-02-17,Warm Up: A Florida Affair 2018,Brown,Connecticut,13,8
2018-02-17,Warm Up: A Florida Affair 2018,Brown,Central Florida,13,7
2018-02-18,Warm Up: A Florida Affair 2018,Brown,Northeastern,15,7
2018-02-18,Warm Up: A Florida Affair 2018,Brown,Virginia Tech,15,12
2018-02-18,Warm Up: A Florida Affair 2018,Brown,Carleton College,10,15
2018-03-03,Stanford Invite 2018,Brown,Stanford,13,6
2018-03-03,Stanford Invite 2018,Brown,Washington,7,13
2018-03-03,Stanford Invite 2018,Brown,Emory,13,12
2018-03-04,Stanford Invite 2018,Brown,Oregon State,13,7
2018-03-04,Stanford Invite 2018,Brown,North Carolina,7,13
2018-03-04,Stanford Invite 2018,Brown,Pittsburgh,12,10
2018-03-04,Stanford Invite 2018,Brown,Wisconsin,11,13
2018-03-31,Easterns 2018,Brown,Cincinnati,15,9
2018-03-31,Easterns 2018,Brown,Cal Poly-SLO,15,16
2018-03-31,Easterns 2018,Brown,Virginia Tech,15,9
2018-04-01,Easterns 2018,Brown,Massachusetts,13,14
2018-04-01,Easterns 2018,Brown,North Carolina,10,13
2018-04-01,Easterns 2018,Brown,North Carolina State,0,0
2018-04-22,South New England D-I College Men's CC,Brown,Massachusetts,15,11
2018-04-22,South New England D-I College Men's CC,Brown,Rhode Island,15,4
2018-05-05,New England D-I College Men's Regionals,Brown,Massachusetts- Dartmouth,15,3
2018-05-05,New England D-I College Men's Regionals,Brown,Massachusetts[C],15,3
2018-05-05,New England D-I College Men's Regionals,Brown,MIT,15,4
2018-05-05,New England D-I College Men's Regionals,Brown,Northeastern,15,9
2018-05-06,New England D-I College Men's Regionals,Brown,Massachusetts,15,10
2018-05-25,D-I College Championships,Brown,Florida State,15,6
2018-05-25,D-I College Championships,Brown,Washington,12,14
2018-05-26,D-I College Championships,Brown,Pittsburgh,14,12
2018-05-26,D-I College Championships,Brown,Victoria,15,8
2018-05-26,D-I College Championships,Brown,Northwestern,15,11
2018-05-27,D-I College Championships,Brown,Oregon,13,15
2018-02-18,Presidents' Day Invitational Powered by Savage 2018,Washington,Western Washington,11,7
2018-04-14,Cascadia D-I College Men's CC,Washington,Washington[B],13,2
2018-04-15,Cascadia D-I College Men's CC,Washington,Western Washington,12,15
2018-04-15,Cascadia D-I College Men's CC,Washington,Western Washington,0,0
2018-02-03,Queen City Tune Up 2018 College Open,Massachusetts,Virginia Tech,8,9
2018-02-03,Queen City Tune Up 2018 College Open,Massachusetts,Pittsburgh,11,8
2018-02-03,Queen City Tune Up 2018 College Open,Massachusetts,Northwestern,11,4
2018-02-03,Queen City Tune Up 2018 College Open,Massachusetts,North Carolina-Asheville,11,2
2018-02-04,Queen City Tune Up 2018 College Open,Massachusetts,North Carolina,4,6
2018-02-04,Queen City Tune Up 2018 College Open,Massachusetts,Michigan,,
2018-03-31,Easterns 2018,Massachusetts,North Carolina State,9,15
2018-03-31,Easterns 2018,Massachusetts,Minnesota,15,13
2018-04-01,Easterns 2018,Massachusetts,Pittsburgh,16,14
2018-04-22,South New England D-I College Men's CC,Massachusetts,Rhode Island,15,2
2018-05-05,New England D-I College Men's Regionals,Massachusetts,Tufts[B],15,2
2018-05-05,New England D-I College Men's Regionals,Massachusetts,Vermont,15,11
2018-05-06,New England D-I College Men's Regionals,Massachusetts,Tufts,15,10
2018-05-26,D-I College Championships,Massachusetts,Northwestern,15,12
2018-05-26,D-I College Championships,Massachusetts,Stanford,15,7
2018-05-26,D-I College Championships,Massachusetts,Washington,12,15
2018-02-17,Warm Up: A Florida Affair 2018,Minnesota,South Florida,13,5
2018-02-17,Warm Up: A Florida Affair 2018,Minnesota,Wisconsin,15,6
2018-02-18,Warm Up: A Florida Affair 2018,Minnesota,Virginia Tech,15,11
2018-03-10,Men's Centex 2018,Minnesota,Temple,13,6
2018-03-10,Men's Centex 2018,Minnesota,Texas,11,7
2018-03-11,Men's Centex 2018,Minnesota,Northeastern,13,8
2018-03-11,Men's Centex 2018,Minnesota,Texas A&M,15,13
2018-03-31,Easterns 2018,Minnesota,North Carolina State,15,10
2018-04-21,Northwoods D-I College Men's CC,Minnesota,Minnesota State-Mankato,13,9
2018-04-21,Northwoods D-I College Men's CC,Minnesota,North Dakota State,13,2
2018-04-21,Northwoods D-I College Men's CC,Minnesota,Minnesota[B],13,2
2018-04-22,Northwoods D-I College Men's CC,Minnesota,Minnesota-Duluth,13,5
2018-04-22,Northwoods D-I College Men's CC,Minnesota,Minnesota-Duluth,9,8
2018-04-28,North Central D-I College Men's Regionals,Minnesota,Wisconsin-Whitewater,13,6
2018-04-28,North Central D-I College Men's Regionals,Minnesota,Wisconsin-Eau Claire,13,2
2018-04-29,North Central D-I College Men's Regionals,Minnesota,Wisconsin,12,14
2018-05-25,D-I College Championships,Minnesota,William & Mary,15,8
2018-05-25,D-I College Championships,Minnesota,North Carolina,4,15
2018-05-26,D-I College Championships,Minnesota,Texas,10,13
2018-05-26,D-I College Championships,Minnesota,Wisconsin,12,13
2018-02-03,Queen City Tune Up 2018 College Open,Georgia,Vermont,11,5
2018-02-03,Queen City Tune Up 2018 College Open,Georgia,North Carolina,7,11
2018-02-03,Queen City Tune Up 2018 College Open,Georgia,North Carolina State,9,11
2018-02-03,Queen City Tune Up 2018 College Open,Georgia,Tufts,9,10
2018-02-04,Queen City Tune Up 2018 College Open,Georgia,Maryland,4,5
2018-03-10,Tally Classic XIII,Georgia,Miami,13,2
2018-03-10,Tally Classic XIII,Georgia,South Carolina,15,7
2018-03-10,Tally Classic XIII,Georgia,Mississippi State,13,4
2018-03-10,Tally Classic XIII,Georgia,Harvard,13,11
2018-03-11,Tally Classic XIII,Georgia,Massachusetts,15,11
2018-03-11,Tally Classic XIII,Georgia,North Carolina-Wilmington,14,15
2018-04-14,Southern Appalachian D-I College Men's CC,Georgia,Tennessee,11,8
2018-04-14,Southern Appalachian D-I College Men's CC,Georgia,Georgia State,10,4
2018-04-14,Southern Appalachian D-I College Men's CC,Georgia,Georgia Tech,9,2
2018-04-15,Southern Appalachian D-I College Men's CC,Georgia,Kennesaw State,9,8
2018-04-28,Southeast D-I College Men's Regionals,Georgia,Vanderbilt,15,7
2018-04-28,Southeast D-I College Men's Regionals,Georgia,Kennesaw State,15,7
2018-05-25,D-I College Championships,Georgia,Maryland,14,13
2018-05-25,D-I College Championships,Georgia,Oregon,7,15
2018-05-26,D-I College Championships,Georgia,Wisconsin,10,15
2018-05-26,D-I College Championships,Georgia,Texas,14,9
2018-04-21,Lake Superior D-I College Men's CC,Wisconsin,Wisconsin-Eau Claire,13,4
2018-04-21,Lake Superior D-I College Men's CC,Wisconsin,Wisconsin-La Crosse[B],13,2
2018-04-21,Lake Superior D-I College Men's CC,Wisconsin,Wisconsin[C],13,0
2018-04-21,Lake Superior D-I College Men's CC,Wisconsin,Wisconsin[B],13,4
2018-04-22,Lake Superior D-I College Men's CC,Wisconsin,Wisconsin-Stevens Point,13,5
2018-04-22,Lake Superior D-I College Men's CC,Wisconsin,Wisconsin-Milwaukee,9,8
2018-04-22,Lake Superior D-I College Men's CC,Wisconsin,Wisconsin-Whitewater,13,5
2018-04-28,North Central D-I College Men's Regionals,Wisconsin,Wisconsin-Milwaukee,13,8
2018-01-20,Carolina Kickoff 2018 (NC Ultimate),Florida,North Carolina State,12,11
2018-01-20,Carolina Kickoff 2018 (NC Ultimate),Florida,Penn State,13,8
2018-01-20,Carolina Kickoff 2018 (NC Ultimate),Florida,North Carolina,8,13
2018-01-21,Carolina Kickoff 2018 (NC Ultimate),Florida,North Carolina-Wilmington,10,11
2018-02-16,Warm Up: A Florida Affair 2018,Florida,Harvard,13,11
2018-02-16,Warm Up: A Florida Affair 2018,Florida,Northwestern,10,13
2018-02-16,Warm Up: A Florida Affair 2018,Florida,Wisconsin,13,10
2018-02-17,Warm Up: A Florida Affair 2018,Florida,Oklahoma,13,5
2018-02-17,Warm Up: A Florida Affair 2018,Florida,Texas A&M,13,9
2018-02-18,Warm Up: A Florida Affair 2018,Florida,LSU,15,13
2018-02-19,Warm Up: A Florida Affair 2018,Florida,Northeastern,15,13
2018-03-10,Men's Centex 2018,Florida,Kansas,13,7
2018-03-10,Men's Centex 2018,Florida,Oklahoma State,13,11
2018-03-10,Men's Centex 2018,Florida,Illinois,13,7
2018-03-11,Men's Centex 2018,Florida,Texas,13,12
2018-03-11,Men's Centex 2018,Florida,LSU,15,10
2018-03-11,Men's Centex 2018,Florida,Minnesota,10,15
2018-03-31,Easterns 2018,Florida,Michigan,15,13
2018-03-31,Easterns 2018,Florida,North Carolina,8,15
2018-03-31,Easterns 2018,Florida,Wisconsin,13,14
2018-03-31,Easterns 2018,Florida,Maryland,15,9
2018-04-01,Easterns 2018,Florida,LSU,15,10
2018-04-01,Easterns 2018,Florida,Minnesota,13,7
2018-04-21,Florida D-I College Men's CC,Florida,Florida State,11,6
2018-04-21,Florida D-I College Men's CC,Florida,South Florida,11,5
2018-04-21,Florida D-I College Men's CC,Florida,North Florida,11,7
2018-04-21,Florida D-I College Men's CC,Florida,Miami,11,4
2018-04-22,Florida D-I College Men's CC,Florida,South Florida,15,6
2018-04-22,Florida D-I College Men's CC,Florida,Florida State,15,9
2018-04-28,Southeast D-I College Men's Regionals,Florida,Mississippi State,15,7
2018-04-29,Southeast D-I College Men's Regionals,Florida,Georgia,9,15
2018-04-29,Southeast D-I College Men's Regionals,Florida,Florida State,11,14
2018-02-17,Warm Up: A Florida Affair 2018,Texas,Texas A&M,9,15
2018-03-11,Men's Centex 2018,Texas,Texas State,14,7
2018-03-31,Huck Finn 2018,Texas,Washington University,11,12
2018-04-14,South Texas D-I College Men's CC,Texas,Texas A&M[B],13,1
2018-04-14,South Texas D-I College Men's CC,Texas,Texas[B],13,1
2018-04-14,South Texas D-I College Men's CC,Texas,Texas-San Antonio,13,4
2018-04-14,South Texas D-I College Men's CC,Texas,Texas State [B],13,0
2018-04-15,South Texas D-I College Men's CC,Texas,Texas A&M,11,13
2018-04-15,South Texas D-I College Men's CC,Texas,Texas-San Antonio,13,6
2018-04-15,South Texas D-I College Men's CC,Texas,Texas State,13,6
2018-04-28,South Central D-I College Men's Regionals,Texas,Washington University,14,10
2018-04-28,South Central D-I College Men's Regionals,Texas,Texas State,14,11
2018-05-25,D-I College Championships,Texas,William & Mary,13,9
2018-04-14,Virginia D-I College Men's CC,Virginia Tech,William & Mary,10,11
2018-04-15,Virginia D-I College Men's CC,Virginia Tech,William & Mary,10,11
2018-04-28,Atlantic Coast D-I College Men's Regionals,Virginia Tech,William & Mary,10,12
2018-04-29,Atlantic Coast D-I College Men's Regionals,Virginia Tech,William & Mary,9,13
2018-01-26,Santa Barbara Invitational 2018,Brigham Young,California-Santa Barbara,13,10
2018-01-26,Santa Barbara Invitational 2018,Brigham Young,Cal Poly-SLO,11,12
2018-01-27,Santa Barbara Invitational 2018,Brigham Young,Nevada-Reno,13,4
2018-01-27,Santa Barbara Invitational 2018,Brigham Young,California-Davis,13,8
2018-01-27,Santa Barbara Invitational 2018,Brigham Young,California-San Diego,13,4
2018-01-27,Santa Barbara Invitational 2018,Brigham Young,Western Washington,10,13
2018-02-16,Warm Up: A Florida Affair 2018,Brigham Young,Cincinnati,13,8
2018-02-16,Warm Up: A Florida Affair 2018,Brigham Young,Minnesota,7,13
2018-02-16,Warm Up: A Florida Affair 2018,Brigham Young,Wisconsin,12,9
2018-02-17,Warm Up: A Florida Affair 2018,Brigham Young,South Florida,13,7
2018-02-17,Warm Up: A Florida Affair 2018,Brigham Young,Northwestern,13,8
2018-02-17,Warm Up: A Florida Affair 2018,Brigham Young,Texas A&M,13,11
2018-03-02,Stanford Invite 2018,Brigham Young,Stanford,13,14
2018-03-03,Stanford Invite 2018,Brigham Young,Pittsburgh,9,13
2018-03-03,Stanford Invite 2018,Brigham Young,North Carolina,10,13
2018-03-03,Stanford Invite 2018,Brigham Young,California,13,11
2018-03-23,NW Challenge 2018,Brigham Young,Western Washington,14,11
2018-03-23,NW Challenge 2018,Brigham Young,Washington,10,15
2018-03-23,NW Challenge 2018,Brigham Young,Oregon,8,15
2018-03-23,NW Challenge 2018,Brigham Young,Stanford,13,15
2018-03-24,NW Challenge 2018,Brigham Young,Colorado,6,13
2018-03-24,NW Challenge 2018,Brigham Young,Colorado State,12,8
2018-03-24,NW Challenge 2018,Brigham Young,Southern California,13,7
2018-03-24,NW Challenge 2018,Brigham Young,Oregon State,13,6
2018-04-14,Big Sky D-I College Men's CC,Brigham Young,Washington State,13,3
2018-04-14,Big Sky D-I College Men's CC,Brigham Young,Montana,13,1
2018-04-14,Big Sky D-I College Men's CC,Brigham Young,Utah State,13,3
2018-04-14,Big Sky D-I College Men's CC,Brigham Young,Gonzaga,13,3
2018-04-14,Big Sky D-I College Men's CC,Brigham Young,Idaho,13,0
2018-01-21,Carolina Kickoff 2018 (NC Ultimate),North Carolina-Wilmington,Penn State,13,7
2018-02-03,Queen City Tune Up 2018 College Open,North Carolina-Wilmington,Penn State,10,8
2018-03-10,Tally Classic XIII,North Carolina-Wilmington,South Florida,13,5
2018-03-31,Easterns 2018,North Carolina-Wilmington,Pittsburgh,12,13
2018-04-01,Easterns 2018,North Carolina-Wilmington,Virginia Tech,11,15
2018-04-14,Carolina D-I College Men's CC,North Carolina-Wilmington,Western Carolina,13,3
2018-04-29,Atlantic Coast D-I College Men's Regionals,North Carolina-Wilmington,William & Mary,9,13
2018-02-03,Mid-Atlantic Warmup 2018,William & Mary,Williams,13,3
2018-02-18,Presidents' Day Invitational Powered by Savage 2018,Colorado,Southern California,11,7
2018-02-19,Presidents' Day Invitational Powered by Savage 2018,Colorado,Utah,14,6
2018-03-03,Stanford Invite 2018,Colorado,Tufts,11,9
2018-03-03,Stanford Invite 2018,Colorado,Oregon,5,13
2018-03-03,Stanford Invite 2018,Colorado,Wisconsin,8,11
2018-03-04,Stanford Invite 2018,Colorado,Pittsburgh,10,13
2018-03-04,Stanford Invite 2018,Colorado,Oregon State,11,9
2018-03-04,Stanford Invite 2018,Colorado,Stanford,13,7
2018-03-24,NW Challenge 2018,Colorado,Victoria,10,8
2018-03-24,NW Challenge 2018,Colorado,Washington,6,13
2018-03-24,NW Challenge 2018,Colorado,Western Washington,13,11
2018-03-25,NW Challenge 2018,Colorado,Oregon,12,15
2018-03-25,NW Challenge 2018,Colorado,Washington,10,15
2018-04-14,Rocky Mountain D-I College Men's CC,Colorado,Colorado-Mesa,11,4
2018-04-14,Rocky Mountain D-I College Men's CC,Colorado,Denver,12,4
2018-04-14,Rocky Mountain D-I College Men's CC,Colorado,Colorado State,5,10
2018-04-14,Rocky Mountain D-I College Men's CC,Colorado,Colorado-Denver,13,2
2018-04-15,Rocky Mountain D-I College Men's CC,Colorado,Colorado State[B],13,6
2018-04-15,Rocky Mountain D-I College Men's CC,Colorado,Colorado[B],13,6
2018-04-15,Rocky Mountain D-I College Men's CC,Colorado,Colorado State,9,10
2018-04-15,Rocky Mountain D-I College Men's CC,Colorado,Colorado State[B],0,0
2018-04-28,South Central D-I College Men's Regionals,Colorado,North Texas,15,4
2018-04-28,South Central D-I College Men's Regionals,Colorado,Saint Louis,15,12
2018-04-29,South Central D-I College Men's Regionals,Colorado,Colorado State,14,11
2018-04-29,South Central D-I College Men's Regionals,Colorado,Texas A&M,14,9
2018-04-29,South Central D-I College Men's Regionals,Colorado,Texas,10,14
2018-02-03,Queen City Tune Up 2018 College Open,Auburn,North Carolina-Charlotte,11,8
2018-02-03,Queen City Tune Up 2018 College Open,Auburn,North Carolina-Wilmington,9,10
2018-02-03,Queen City Tune Up 2018 College Open,Auburn,George Mason,11,5
2018-02-03,Queen City Tune Up 2018 College Open,Auburn,Penn State,11,4
2018-02-03,Queen City Tune Up 2018 College Open,Auburn,Case Western Reserve,11,5
2018-02-04,Queen City Tune Up 2018 College Open,Auburn,Virginia Tech,n/,/a
2018-02-04,Queen City Tune Up 2018 College Open,Auburn,Northeastern,8,4
2018-02-16,Warm Up: A Florida Affair 2018,Auburn,South Florida,13,7
2018-02-16,Warm Up: A Florida Affair 2018,Auburn,Cincinnati,12,6
2018-02-16,Warm Up: A Florida Affair 2018,Auburn,Minnesota,8,13
2018-02-16,Warm Up: A Florida Affair 2018,Auburn,Texas A&M,7,13
2018-02-17,Warm Up: A Florida Affair 2018,Auburn,Harvard,12,13
2018-02-17,Warm Up: A Florida Affair 2018,Auburn,Brigham Young,8,13
2018-02-17,Warm Up: A Florida Affair 2018,Auburn,Northwestern,10,15
2018-02-18,Warm Up: A Florida Affair 2018,Auburn,Central Florida,13,10
2018-02-18,Warm Up: A Florida Affair 2018,Auburn,Texas,9,11
2018-03-31,Easterns 2018,Auburn,Cal Poly-SLO,13,11
2018-03-31,Easterns 2018,Auburn,Virginia Tech,14,13
2018-03-31,Easterns 2018,Auburn,Cincinnati,15,12
2018-03-31,Easterns 2018,Auburn,Brown,11,15
2018-04-01,Easterns 2018,Auburn,North Carolina State,15,9
2018-04-01,Easterns 2018,Auburn,Carleton College,7,15
2018-04-01,Easterns 2018,Auburn,Pittsburgh,7,11
2018-04-21,Gulf Coast D-I College Men's CC,Auburn,Mississippi State,11,8
2018-04-21,Gulf Coast D-I College Men's CC,Auburn,Tulane,11,7
2018-04-21,Gulf Coast D-I College Men's CC,Auburn,Vanderbilt,11,7
2018-04-21,Gulf Coast D-I College Men's CC,Auburn,Troy,11,1
2018-04-22,Gulf Coast D-I College Men's CC,Auburn,LSU,9,8
2018-04-22,Gulf Coast D-I College Men's CC,Auburn,Tulane,11,4
2018-04-28,Southeast D-I College Men's Regionals,Auburn,Mississippi,15,5
2018-04-28,Southeast D-I College Men's Regionals,Auburn,Emory,15,6
2018-04-28,Southeast D-I College Men's Regionals,Auburn,Florida,12,15
2018-04-29,Southeast D-I College Men's Regionals,Auburn,Florida State,14,13
2018-04-29,Southeast D-I College Men's Regionals,Auburn,Emory,12,9
2018-04-29,Southeast D-I College Men's Regionals,Auburn,Florida,14,10
2018-05-25,D-I College Championships,Auburn,Stanford,14,7
2018-05-25,D-I College Championships,Auburn,Massachusetts,8,15
2018-05-26,D-I College Championships,Auburn,Carleton College,6,15
2018-05-26,D-I College Championships,Auburn,Northwestern,10,12
2018-05-27,D-I College Championships,Auburn,Victoria,15,14
2018-01-27,Santa Barbara Invitational 2018,Cal Poly-SLO,Colorado State,15,13
2018-01-27,Santa Barbara Invitational 2018,Cal Poly-SLO,San Diego State,13,5
2018-01-27,Santa Barbara Invitational 2018,Cal Poly-SLO,Utah,11,12
2018-01-28,Santa Barbara Invitational 2018,Cal Poly-SLO,California,13,11
2018-01-28,Santa Barbara Invitational 2018,Cal Poly-SLO,Stanford,10,13
2018-01-28,Santa Barbara Invitational 2018,Cal Poly-SLO,Southern California,13,9
2018-01-28,Santa Barbara Invitational 2018,Cal Poly-SLO,Western Washington,9,10
2018-02-17,Presidents' Day Invitational Powered by Savage 2018,Cal Poly-SLO,Colorado,10,12
2018-02-17,Presidents' Day Invitational Powered by Savage 2018,Cal Poly-SLO,California-Santa Barbara,15,7
2018-02-17,Presidents' Day Invitational Powered by Savage 2018,Cal Poly-SLO,Chicago,15,9
2018-02-18,Presidents' Day Invitational Powered by Savage 2018,Cal Poly-SLO,Cornell,14,6
2018-02-18,Presidents' Day Invitational Powered by Savage 2018,Cal Poly-SLO,Oregon,10,15
2018-02-18,Presidents' Day Invitational Powered by Savage 2018,Cal Poly-SLO,Washington,12,9
2018-02-19,Presidents' Day Invitational Powered by Savage 2018,Cal Poly-SLO,Colorado,11,9
2018-02-19,Presidents' Day Invitational Powered by Savage 2018,Cal Poly-SLO,Oregon,9,12
2018-03-03,Stanford Invite 2018,Cal Poly-SLO,Oregon State,14,13
2018-03-03,Stanford Invite 2018,Cal Poly-SLO,Carleton College,7,13
2018-03-04,Stanford Invite 2018,Cal Poly-SLO,Stanford,12,8
2018-03-04,Stanford Invite 2018,Cal Poly-SLO,Oregon,9,13
2018-03-04,Stanford Invite 2018,Cal Poly-SLO,Wisconsin,9,13
2018-03-04,Stanford Invite 2018,Cal Poly-SLO,Pittsburgh,8,11
2018-03-31,Easterns 2018,Cal Poly-SLO,Virginia Tech,8,12
2018-03-31,Easterns 2018,Cal Poly-SLO,Cincinnati,15,9
2018-04-01,Easterns 2018,Cal Poly-SLO,Minnesota,11,15
2018-04-01,Easterns 2018,Cal Poly-SLO,North Carolina-Wilmington,9,14
2018-04-01,Easterns 2018,Cal Poly-SLO,Central Florida,11,10
2018-04-14,SoCal D-I College Men's CC,Cal Poly-SLO,San Diego State,13,9
2018-04-14,SoCal D-I College Men's CC,Cal Poly-SLO,UCLA,13,7
2018-04-15,SoCal D-I College Men's CC,Cal Poly-SLO,California-Santa Barbara,13,8
2018-04-15,SoCal D-I College Men's CC,Cal Poly-SLO,Southern California,14,10
2018-04-28,Southwest D-I College Men's Regionals,Cal Poly-SLO,UCLA,12,8
2018-04-29,Southwest D-I College Men's Regionals,Cal Poly-SLO,Nevada-Reno,15,10
